route_id,num_stops,amazon_cost_min,dijkstra_cost_min,diff_min,savings_pct
RouteID_2253198e-12b5-40a7-87a2-5a1f82c69664,158,203.58,199.23,4.35,2.14
RouteID_22769bd8-d76a-48d9-91d4-f55623723031,164,217.91,233.65,-15.74,-7.22
RouteID_2280583f-ff5f-40ba-8ce4-b7456bac42e6,180,194.69,199.41,-4.72,-2.43
RouteID_2281501d-eb67-4e77-b4b5-493b48303b85,142,154.47,153.09,1.38,0.89
RouteID_228eecc6-2e73-4007-b820-ab95e25fcb10,148,147.04,156.45,-9.41,-6.4
RouteID_229fb2a8-22ea-45ce-8d6b-8baad17e68d6,151,145.39,140.1,5.3,3.64
RouteID_22cad670-8cd8-4474-99b8-46d028105cbe,142,172.73,194.21,-21.48,-12.43
RouteID_23164f7e-7f7a-488b-ada2-14bb6438244f,175,154.21,167.41,-13.2,-8.56
RouteID_231a5734-7e28-417a-920b-8e9d6a92f3f2,166,158.53,163.01,-4.48,-2.82
RouteID_23296b6f-3aaa-41e7-ae8b-784d5a5b2f42,167,193.32,199.36,-6.03,-3.12
RouteID_234eb5ab-bcc6-4c30-9d2c-5c30bac9c8c8,90,116.95,87.8,29.15,24.93
RouteID_2352d8dd-8b8f-45d3-817b-97c3168b92eb,166,187.08,183.06,4.02,2.15
RouteID_235d19db-3c94-4c84-9c5a-eb68d02db745,153,171.26,150.28,20.98,12.25
RouteID_23701972-4472-417b-b765-f179365dcda4,140,178.2,190.09,-11.89,-6.67
RouteID_2373a90f-1bb6-495f-a6d9-4703d25eabb0,153,161.81,172.56,-10.75,-6.65
RouteID_2375850b-a32f-4980-ae9b-d5f78ed8234a,128,164.3,177.95,-13.65,-8.31
RouteID_23815967-90b3-440f-8a88-983526aa2399,183,219.27,229.17,-9.9,-4.52
RouteID_238f97ca-a9ce-49fb-a2e4-de9aec626872,120,148.67,150.66,-2.0,-1.34
RouteID_2390320a-51ef-4b0b-a3a4-841069ae96f7,145,221.92,231.76,-9.84,-4.43
RouteID_2399e86e-3ba0-4b23-86a9-cd40c0cb9827,73,75.02,71.9,3.12,4.16
RouteID_23a4db78-e602-4a3b-9c93-c7096870bff1,115,180.51,167.58,12.94,7.17
RouteID_23aeb7ee-1a27-4c91-a7e8-79469a3553b0,124,122.52,124.48,-1.96,-1.6
RouteID_23c8d774-db49-4261-822c-544ade30587d,159,213.33,244.71,-31.38,-14.71
RouteID_23e678b0-6142-4dc4-9738-0c5662c2b0f9,125,97.42,98.66,-1.24,-1.28
RouteID_23e7cc10-ea67-4afe-93cd-b5efbd44a50f,104,101.21,95.42,5.79,5.72
RouteID_23eadc26-b151-45a4-ab63-2ce89356fe34,146,182.44,188.91,-6.47,-3.55
RouteID_23f737be-6f72-41f1-9045-a0ab0e93e641,126,152.88,160.8,-7.92,-5.18
RouteID_23f8540b-c32c-40a9-81f7-dc5d00a61853,140,207.07,201.71,5.35,2.58
RouteID_23fc49d1-fefb-46de-a389-6defe188f030,199,211.4,232.4,-21.0,-9.93
RouteID_2409ba0e-b05c-4ab4-a520-39362139d469,188,272.74,294.54,-21.8,-7.99
RouteID_240a0e5b-a0d8-4319-9227-ef188892de74,144,184.23,191.02,-6.79,-3.68
RouteID_24304711-8032-4b9d-965f-f27faa7ea0f4,188,239.94,254.84,-14.9,-6.21
RouteID_2432a106-e369-4f96-8486-d7aa017afd5a,127,133.81,130.92,2.89,2.16
RouteID_243542e7-6800-42a9-8cd1-c22e2ff92388,184,204.74,213.5,-8.76,-4.28
RouteID_2438aa1b-bbc0-490e-8ecf-ae4fcf444217,193,203.69,225.31,-21.62,-10.61
RouteID_243a58dd-f744-4760-bcd1-b77e8cfb669d,179,169.14,166.66,2.49,1.47
RouteID_2441a8a6-182d-4c56-8076-601bdfa7a28a,143,121.33,125.84,-4.51,-3.72
RouteID_2446e4f5-7bbf-4d7c-a9d6-e6ee67ce9025,158,188.58,198.75,-10.17,-5.39
RouteID_2453faf2-7901-441e-ae16-14c5539a1b87,111,111.39,101.26,10.13,9.09
RouteID_245cb9b3-10a1-40fe-be1f-031a5b62bb36,163,335.2,348.82,-13.62,-4.06
RouteID_245f1b63-99ed-42f4-8a28-9dc712889120,190,164.63,176.37,-11.74,-7.13
RouteID_246a39ad-d8dd-4776-9ce3-d664dd97e7a9,165,215.0,244.03,-29.03,-13.5
RouteID_2471d71e-05dc-4421-9d98-94765d41654d,202,254.93,259.1,-4.16,-1.63
RouteID_2476440f-21bf-4005-afe5-ae1de9e49f3a,127,113.12,118.93,-5.81,-5.14
RouteID_247b6b14-6812-47fd-846a-2b4fc01ee499,190,225.77,240.25,-14.48,-6.41
RouteID_2482fcde-d5be-4cef-82eb-cb5244d9add6,132,208.14,215.04,-6.9,-3.32
RouteID_249aad09-fa3e-4414-b300-487618c92353,174,288.91,271.74,17.17,5.94
RouteID_24ad2458-3a01-4adf-852e-421b81dc340e,196,210.88,221.34,-10.46,-4.96
RouteID_24ae40ec-b8f5-4399-8bba-035a7227a5b3,124,160.54,155.28,5.26,3.28
RouteID_24afe5b8-9923-491a-bfc1-b5285abaf694,141,190.98,191.68,-0.7,-0.36
RouteID_24bca012-b8fe-4529-810d-d2681966a9a0,104,115.53,110.07,5.46,4.73
RouteID_24c0d967-65c1-4796-bd78-58aa4f5a4fbf,194,167.34,184.22,-16.88,-10.09
RouteID_24d38b1c-3d4c-4327-b01b-fdee627ee779,111,145.38,123.23,22.16,15.24
RouteID_24e0df13-8cdd-4b3e-bb2d-ef647e24e315,188,218.57,227.92,-9.35,-4.28
RouteID_24e45617-1c72-440c-8858-87b46ff16908,163,189.32,178.5,10.82,5.71
RouteID_24fb5e01-316c-4bcd-a146-19c47d26ee47,98,109.27,106.54,2.73,2.5
RouteID_24fde177-b328-4bdc-951d-8adf46fe5885,53,66.48,57.43,9.05,13.61
RouteID_25141480-1e16-4288-b5cb-a03a227f2dd1,150,212.33,226.78,-14.45,-6.8
RouteID_25282738-a3a5-426c-913e-afaf757cb3b8,83,85.91,81.96,3.95,4.6
RouteID_252e3640-9a9e-4979-aa9d-37346d872352,135,188.43,169.87,18.56,9.85
RouteID_252ed1b5-8878-453f-b5d0-ac36ef3beb12,182,246.72,246.77,-0.05,-0.02
RouteID_253bed9c-9358-4c36-a85f-5186bd20b70e,187,234.7,246.04,-11.34,-4.83
RouteID_254c845f-d944-4ebc-ac96-3995d7c819c9,157,227.6,248.03,-20.43,-8.97
RouteID_25513a0b-fd0f-4cea-aff9-b164dced9638,147,182.95,180.37,2.58,1.41
RouteID_25530363-f3d9-46e6-a338-c15e19d73d00,141,120.38,121.99,-1.61,-1.34
RouteID_25587c48-577e-4e4a-9a93-70f5193938ca,154,212.82,241.28,-28.46,-13.37
RouteID_25630c26-a8b1-4843-afed-23c74a22b908,144,141.65,121.02,20.64,14.57
RouteID_2564c0ae-34c2-4a7d-b2b8-bf72e58bb454,169,195.07,200.06,-4.98,-2.56
RouteID_256a555c-5049-41fc-990a-e0d4cc180a1b,155,190.2,187.36,2.84,1.49
RouteID_256a9398-835a-4325-87d5-993ab9031958,84,132.09,138.3,-6.21,-4.7
RouteID_256fe43c-7ce7-42dd-aa69-4c0da72cd9a5,84,103.08,104.66,-1.58,-1.53
RouteID_25788548-0fb9-4135-81e9-eb32356cbd37,198,209.77,227.63,-17.86,-8.51
RouteID_258c7095-bc44-474c-8eca-569398ad5584,160,211.26,225.16,-13.9,-6.58
RouteID_259368c2-15b0-4b15-91d4-61c16fd3b649,128,154.86,142.66,12.2,7.88
RouteID_259cb4d0-8a23-44b8-b866-e91bce0aac88,155,197.5,207.46,-9.95,-5.04
RouteID_25a52897-99bd-4c68-b0a2-19657b5296c7,183,198.6,209.34,-10.74,-5.41
RouteID_25a68524-2145-4c72-acfc-ceac64b58221,126,97.54,100.94,-3.4,-3.48
RouteID_25ab3560-17f1-4952-bb47-0238602d8e5e,151,171.73,192.45,-20.72,-12.07
RouteID_25c561ec-1d61-405a-b748-c815198ce87c,139,186.0,182.59,3.41,1.84
RouteID_25f9290d-f84b-4024-adef-8dcee0803120,161,209.73,229.94,-20.21,-9.64
RouteID_25ff6914-caaa-453a-8f1e-7ff12b86845a,71,82.59,81.57,1.02,1.23
RouteID_26102b64-9659-4cc0-ba7e-26b039f8e74e,153,175.93,192.89,-16.96,-9.64
RouteID_26107a4c-255a-44e5-a07c-38bd019c5e38,145,184.66,196.6,-11.94,-6.47
RouteID_261881f3-9a40-41c2-9ad6-b39b026be2ea,129,129.78,131.12,-1.34,-1.03
RouteID_263b3a26-f295-4887-bf1f-bd576bf8f4a0,157,177.6,191.71,-14.11,-7.94
RouteID_263d06d8-5d33-4805-b015-24035935f09c,133,129.97,123.67,6.3,4.85
RouteID_2650e048-a128-456f-bfc1-bda2c15caa58,187,209.42,212.8,-3.38,-1.61
RouteID_265a19a9-f84e-43de-971a-60135e7a2b0c,194,235.96,255.02,-19.06,-8.08
RouteID_2665b4e7-2866-4883-b1b1-dec927ebca68,155,193.33,216.79,-23.47,-12.14
RouteID_266a5226-2fa6-4393-a1a8-0344c68f608f,129,140.26,133.99,6.28,4.48
RouteID_2677b6d6-e48c-45ab-8ba0-6b05df8d9347,153,167.48,176.29,-8.81,-5.26
RouteID_267c2f73-ca2e-408f-8709-a31ad15d1e02,148,191.12,201.45,-10.33,-5.41
RouteID_26858633-d33e-4cd0-a9ee-afed9e2a6f08,170,224.63,239.68,-15.04,-6.7
RouteID_2686bf9e-c4c7-4e24-8f60-e3964000a999,80,143.26,136.39,6.87,4.8
RouteID_268eff3d-26e0-45d4-89dc-7e7c9ef621f6,162,209.29,228.37,-19.07,-9.11
RouteID_2692a8bb-9c37-4fb3-99a2-7b3bfba022ec,192,181.81,190.04,-8.24,-4.53
RouteID_26982664-0e33-4ac8-97e0-d1bac514c109,152,219.24,231.38,-12.14,-5.54
RouteID_26bb5fb7-7e66-412c-8e16-7044981e803d,153,230.76,233.86,-3.1,-1.34
RouteID_26c48705-41ac-4738-8ecb-fa4cf515f23c,144,183.13,194.63,-11.5,-6.28
RouteID_26c7f6c7-9fe6-4fd8-af4d-9727f9cf8b7e,133,145.26,149.84,-4.58,-3.16
RouteID_26e0204c-6a2f-48cc-8a20-c4245529f432,160,237.45,256.14,-18.69,-7.87
RouteID_26e5842c-21ee-4205-b6b9-42ece3779e00,169,175.78,190.97,-15.2,-8.64
RouteID_26e8b143-7eb9-4636-8fb9-7698e28038d4,180,168.49,165.13,3.36,1.99
RouteID_26f49757-25e2-4b80-bfbf-369e9dd72596,156,164.67,188.74,-24.07,-14.62
RouteID_26f77562-2448-4590-8be2-3c71efcfecc7,143,171.96,180.06,-8.1,-4.71
RouteID_27239d73-421c-471c-9d51-f97ead3ef44c,160,216.55,210.58,5.96,2.75
RouteID_272e2b3f-dc0e-40c7-b5cb-97da39aca7f3,101,121.19,122.37,-1.18,-0.97
RouteID_273f019d-055f-4660-9585-ba7f4356afbc,138,145.33,141.84,3.49,2.4
RouteID_27457d8b-d66e-4520-beaa-3154429be0af,161,190.08,194.84,-4.76,-2.5
RouteID_2747ad67-4e73-4c09-a2c9-a10fa86de44c,150,165.08,174.8,-9.72,-5.89
RouteID_274d6324-eb53-4367-8bf1-e1cd2e9542a2,192,198.7,220.41,-21.7,-10.92
RouteID_2782d7fe-fb2c-4dae-bf2f-f4b9374c7cd0,144,160.71,152.55,8.16,5.07
RouteID_27852611-48c9-4437-8813-c792bb3ba4c5,126,139.18,144.47,-5.3,-3.81
RouteID_2789a213-5b36-4b29-83b0-a37661c7d74b,104,100.2,97.46,2.74,2.73
RouteID_279efe04-6c1b-4642-a50b-c7d01cc7c281,142,158.49,177.56,-19.07,-12.03
RouteID_27a13394-ad93-421b-847b-1f876bb72551,148,176.02,184.54,-8.52,-4.84
RouteID_27ab27a3-8730-41b1-a2ae-7103e41c5648,135,134.7,133.21,1.5,1.11
RouteID_27cd5f71-c3fc-4867-9161-89157bba7829,141,206.03,221.49,-15.46,-7.5
RouteID_27e7a3e3-8200-4625-9413-73d5ae9e75d5,144,195.71,196.32,-0.61,-0.31
RouteID_27f4dd50-fb11-4183-95e1-677b9c4013a7,86,98.16,97.87,0.29,0.29
RouteID_28044da1-d2cd-43b8-ae84-9611bdcdd4f9,172,227.88,228.64,-0.76,-0.34
RouteID_280ce5c1-9aec-481a-a318-9171b0283ec7,139,147.26,160.89,-13.63,-9.25
RouteID_281913a8-6047-4d53-9001-f1414a5ca5bb,184,198.92,208.2,-9.28,-4.67
RouteID_281bd997-0081-482e-82bf-c7b977a75fc3,167,212.42,189.79,22.63,10.65
RouteID_282054c9-5995-44ff-a8e5-d6e765ce536a,174,228.71,216.06,12.65,5.53
RouteID_2834378b-e535-4050-8e7e-2f130c503d04,155,225.52,238.27,-12.75,-5.66
RouteID_283728b0-d218-4850-ad6b-f0cd49dfee10,199,238.75,233.15,5.6,2.35
RouteID_2838e580-84d0-414b-b931-acbc9159af6f,132,148.93,138.19,10.74,7.21
RouteID_2839fd0d-8644-4f18-a484-5de540e74ca4,165,215.99,201.42,14.57,6.75
RouteID_2840ae21-5153-4723-a7ea-4fbf673d0e32,122,164.62,166.77,-2.15,-1.31
RouteID_28504ffe-d16e-4e9b-bf85-08f5900cc2ef,196,226.66,245.45,-18.79,-8.29
RouteID_28589b3c-03fb-4507-84b0-f555ff5d3668,174,243.3,254.21,-10.9,-4.48
RouteID_2859fe5b-2154-4b0d-97d1-1dae8046e5a9,155,146.38,153.81,-7.43,-5.08
RouteID_285e625d-bc90-4c58-aa34-b2ea3e5d7dbc,160,250.77,255.1,-4.33,-1.73
RouteID_286b7da2-196a-4ff1-9c2a-168cc6c7846a,147,174.54,158.95,15.59,8.93
RouteID_286cab0d-d16c-4704-95ea-54694260f7c1,146,206.8,231.97,-25.17,-12.17
RouteID_28704a32-2025-49c6-8a0d-694dba171b5b,109,102.96,100.6,2.36,2.29
RouteID_2872b642-b7c0-4a84-8309-30eb57dfb2a9,162,204.98,212.9,-7.92,-3.86
RouteID_28841b3e-445e-4fbe-a232-61b2f8bd4bb4,134,155.95,156.19,-0.25,-0.16
RouteID_28889373-ef6c-4afd-9033-0d12bb53ab7c,138,125.33,119.46,5.86,4.68
RouteID_28910b4b-2c09-47ac-9bc4-958bd945ddf2,132,225.07,222.62,2.45,1.09
RouteID_289592b0-5a6b-49ed-ba11-fd8cc809cbf6,161,177.61,179.7,-2.09,-1.17
RouteID_2898b093-0ad9-42fc-861a-0eb4b83b0aae,151,185.29,203.67,-18.38,-9.92
RouteID_289f1d66-3b9c-4b33-b2cf-aec8c61ed4c8,150,171.62,169.37,2.25,1.31
RouteID_28b8c8d6-e3fb-4e42-82d9-fbca52be6548,157,124.8,109.9,14.9,11.94
RouteID_28d67c66-d08b-4649-8606-d62eed956a64,180,219.33,226.17,-6.84,-3.12
RouteID_28d7153b-88cf-4d62-bdab-f4f592ce1633,199,219.43,230.21,-10.78,-4.91
RouteID_28dcb8b9-9444-4a04-882d-89671af4ebb3,159,210.74,217.25,-6.51,-3.09
RouteID_28ec2660-8391-4df1-a040-3945cb182366,176,242.7,235.62,7.08,2.92
RouteID_28f520bc-5d78-48b2-bfa6-1e7a92060418,163,191.53,181.51,10.02,5.23
RouteID_2903c494-95a4-4f61-95fd-d06bd8b9e489,154,251.51,289.48,-37.97,-15.1
RouteID_2908fe3f-1221-42bd-a710-49d639c8ccaf,192,195.02,205.91,-10.89,-5.58
RouteID_2916af17-f6fe-4ddd-8da9-61028e615a76,136,188.14,194.64,-6.51,-3.46
RouteID_295a03aa-b57c-49d0-83dc-b2b53be5395f,177,227.75,248.95,-21.2,-9.31
RouteID_296423bc-0a6d-4c0b-a174-ca312d3eec90,157,225.6,251.45,-25.85,-11.46
RouteID_297051bd-e585-4ce2-a9d3-db791afda2a0,152,164.26,167.4,-3.14,-1.91
RouteID_29917fb0-1683-4389-93a9-cd2818e18661,104,118.44,114.15,4.29,3.62
RouteID_29965a6e-db89-4ecb-a264-93446766664d,180,179.88,168.39,11.49,6.39
RouteID_29b8a0f0-7b87-44a8-9af8-07858bc540ed,140,216.78,230.34,-13.56,-6.26
RouteID_29c3da5b-1028-4cfe-a50a-bfd9a3903663,187,232.58,227.48,5.1,2.19
RouteID_29ccfbd6-9f94-4a83-b6c0-ee4401205524,163,197.2,218.18,-20.98,-10.64
RouteID_29cdfe57-93a2-433d-8cdc-d26ae8e41ea5,181,209.22,218.59,-9.37,-4.48
RouteID_29d2c0c3-8485-4c3f-bb66-e53141f033a6,146,167.64,174.02,-6.38,-3.8
RouteID_29dc4397-6d33-4ee2-b5a2-9c2a40f9cb9d,147,187.81,208.56,-20.75,-11.05
RouteID_29e0f502-b585-4ed8-82a3-e851e3e373a4,128,124.57,130.46,-5.89,-4.73
RouteID_29fc33e3-6797-4a74-b81b-bbdc27ea876a,167,261.57,267.99,-6.42,-2.45
RouteID_2a01ff7e-eba0-4635-94d2-d29c7ba1814b,154,186.44,172.92,13.52,7.25
RouteID_2a07cb21-7891-47c8-8ac4-fff22341e072,112,173.02,162.79,10.23,5.92
RouteID_2a0c2032-6756-4924-8c33-1b7de78e90af,133,217.03,213.41,3.62,1.67
RouteID_2a152fdc-4693-47d7-8c8a-ec8948e3d457,144,184.19,204.04,-19.85,-10.78
RouteID_2a1cf8ff-c7c6-4cf1-9cd5-f6e755cfa42f,115,127.68,126.78,0.9,0.71
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,204.77,219.73,-14.96,-7.31
RouteID_2a3c968f-3d2e-45b4-aa76-cb1f184028e8,179,228.4,234.81,-6.41,-2.81
RouteID_2a4643c6-209e-4506-8f50-f1f35e067fd1,142,180.04,193.21,-13.16,-7.31
RouteID_2a47a964-83e9-492b-a938-57f2f56174d0,99,116.92,101.14,15.79,13.5
RouteID_2a4b476d-0482-4569-8998-febb509aeae1,186,223.94,218.66,5.29,2.36
RouteID_2a4bf2a2-524b-4c25-b1aa-7352e271a73d,100,97.0,96.61,0.39,0.4
RouteID_2a4d67bb-7a38-4a46-8cb7-a314e53f8c30,126,215.6,225.56,-9.96,-4.62
RouteID_2a5047f9-89c2-4b3e-ba1a-fe13e307086b,138,184.53,194.02,-9.5,-5.15
RouteID_2a516e4b-d76f-41c2-8a4d-4bef43dee009,152,181.59,179.59,2.0,1.1
RouteID_2a557de5-2e64-42e1-b63a-19e83d02c766,95,108.33,97.53,10.79,9.96
RouteID_2a58ebbc-9f25-4389-bcc3-96c14515b07e,175,186.57,201.74,-15.17,-8.13
RouteID_2a68954f-aeb1-4351-94a3-2237f19f1ac9,147,201.74,183.78,17.96,8.9
RouteID_2a6cf9f5-f3c8-47c6-9020-20e2f87e2642,204,229.33,241.29,-11.96,-5.22
RouteID_2a725e0e-2294-4fd3-85d1-f9530d041185,184,223.99,238.86,-14.87,-6.64
RouteID_2a769750-b77d-48a2-ac37-0996bf4c7ee9,136,258.17,256.47,1.7,0.66
RouteID_2a8ca95a-19c2-4f43-a2aa-8ccc01db4745,83,122.13,116.38,5.76,4.71
RouteID_2a8dcbe6-bc22-4975-9d4e-b789a5e2449d,102,126.14,125.79,0.35,0.28
RouteID_2a92ffd3-7eb0-4b1b-a101-ad6ef76782e0,115,135.94,130.53,5.41,3.98
RouteID_2a957ed6-9364-41c8-b4f1-c6a9c8683c1b,146,124.26,128.51,-4.25,-3.42
RouteID_2a9698ca-20e3-4fe4-87da-b221990bd14d,154,140.66,141.71,-1.05,-0.74
RouteID_2aa52b16-af1e-4071-a9f8-ea2a327aae64,184,207.59,221.81,-14.21,-6.85
RouteID_2aa72e48-3ca8-43e3-8fb5-b1a625f920c0,100,99.43,107.17,-7.74,-7.78
RouteID_2aae8f86-6d8b-49cc-bbe3-8b1c4f267335,116,144.65,135.7,8.95,6.19
RouteID_2ab987ec-cfee-451a-8609-7970c57c6829,103,134.74,128.17,6.57,4.87
RouteID_2abe9f9e-820b-4bbf-91df-28eb3937007e,177,282.27,289.8,-7.53,-2.67
RouteID_2ac18e73-d6c5-4560-a8a5-40800377c223,178,262.15,265.33,-3.18,-1.21
RouteID_2ac24699-eee5-4f52-9a18-969cb9591b49,186,201.59,207.92,-6.33,-3.14
RouteID_2acac103-196f-4d27-9571-9b68faf4cb12,126,172.8,184.5,-11.7,-6.77
RouteID_2acf257f-7eb7-4fe0-8c19-cdb2b86dd3cc,129,118.94,119.16,-0.21,-0.18
RouteID_2ad4d673-65bc-4947-b11d-2c9cda109b45,89,106.47,100.84,5.63,5.29
RouteID_2ae1d073-0d05-4c69-8f4a-2c86ce6c6a27,179,180.98,187.45,-6.47,-3.58
RouteID_2ae3daec-a9d9-45ff-895e-1d8ac879a51a,128,175.09,179.47,-4.38,-2.5
RouteID_2aee9c1c-561b-4141-873c-10760377ed8f,163,259.87,248.45,11.42,4.39
RouteID_2b033896-28d9-443b-ad1f-a9eafda0fa8b,155,202.19,204.15,-1.96,-0.97
RouteID_2b066fae-9bd4-4dfb-8d31-ade73671bc50,186,181.74,197.21,-15.47,-8.51
RouteID_2b1615e2-8fdd-4de2-86c5-5b56f663d539,163,169.25,168.17,1.08,0.64
RouteID_2b163113-f628-4811-8f86-cf25e5fb2542,160,201.54,215.09,-13.55,-6.72
RouteID_2b185eb8-39d1-4f3f-8444-0018ddc61f88,131,142.9,149.81,-6.91,-4.83
RouteID_2b1e310d-4fe0-4832-aea6-001d7db0e5e6,133,165.56,172.99,-7.43,-4.49
RouteID_2b201195-be17-4f94-ad28-f8ed91e861a8,122,219.34,205.99,13.36,6.09
RouteID_2b242e5d-aedf-400e-8cf8-f9ac000c1f29,158,249.67,258.52,-8.85,-3.54
RouteID_2b24f987-ffe7-4823-947e-b0c8cfbb1824,182,227.85,253.09,-25.24,-11.08
RouteID_2b35e0c0-df09-49b4-89f1-b4ff99ab90a4,137,154.09,165.48,-11.4,-7.4
RouteID_2b3ceb65-97c1-4326-9af9-42ace2676b49,148,130.87,124.03,6.84,5.23
RouteID_2b52633e-6b57-431f-9213-c8614105b120,122,194.75,208.83,-14.08,-7.23
RouteID_2b58ad84-acbe-49b6-a76a-5b53438571fb,155,211.04,218.84,-7.79,-3.69
RouteID_2b654a90-82cd-457b-aa02-80093faece3a,158,170.58,169.25,1.33,0.78
RouteID_2b8421af-896b-4673-9655-5d0fdae06a2c,199,242.61,246.02,-3.41,-1.4
RouteID_2b8d0784-bd3c-4632-918e-bd0f51c0ace1,130,159.55,170.08,-10.52,-6.6
RouteID_2b8df66d-fcd4-438e-931c-3b84b36a5c6b,133,193.31,188.24,5.07,2.63
RouteID_e669cae4-1bb3-42c4-a031-49bb2c656195,186,158.59,141.53,17.06,10.76
RouteID_e68006d4-764f-43a0-ad3b-e4f73c5499d9,136,160.17,159.78,0.4,0.25
RouteID_e681a281-5df7-4db5-a386-a43f4da6f693,136,226.92,233.4,-6.47,-2.85
RouteID_e68ca597-3ca4-4783-ae4f-50fc5048d8ca,166,188.94,192.9,-3.96,-2.1
RouteID_e69bc85a-9117-42b8-9cdd-a5685eae676a,183,191.48,212.24,-20.76,-10.84
RouteID_e6ac298a-4b9f-4cd3-80aa-6cff0e61c403,72,117.74,127.59,-9.85,-8.36
RouteID_e6b2af46-4a18-426d-9c87-513478543840,150,156.29,159.59,-3.29,-2.11
RouteID_e6b5dbe1-763e-4c23-8bb4-1807b1c589de,168,170.06,184.65,-14.59,-8.58
RouteID_e6c5c204-e654-48fa-b7bd-4a911794c14a,148,191.16,190.52,0.64,0.33
RouteID_e6cfb7a6-f59c-4ac1-af63-3d5b32a05824,117,169.03,145.59,23.45,13.87
RouteID_e6daa979-9489-4f77-a685-8d7ad26ab53e,171,226.21,256.31,-30.1,-13.3
RouteID_e6de8d28-7a55-4ae2-b189-3a199a52bb56,156,151.48,161.41,-9.93,-6.56
RouteID_e6ecd159-1bc9-4521-835c-a34ad21b0c21,173,160.91,159.8,1.11,0.69
RouteID_e6ee20e7-85f8-441f-b9f4-93fb6d51732f,167,176.68,188.76,-12.08,-6.84
RouteID_e6effddb-f582-4e0a-a677-6b6d11765e07,95,103.73,97.2,6.53,6.3
RouteID_e6f02459-424d-40e3-927e-b1aceb1a96a7,140,149.87,148.6,1.27,0.85
RouteID_e6f61db0-872e-4b44-9c91-11d929e7e489,137,175.55,179.88,-4.33,-2.47
RouteID_e6fce453-ea05-418d-ad5f-0f4970e15181,175,208.36,217.06,-8.7,-4.17
RouteID_e6fdc3e4-5b0f-41cd-a45e-948f2f091a97,176,236.15,232.35,3.8,1.61
RouteID_e707099e-21be-409f-a9aa-cacefc46ac6d,129,124.79,135.12,-10.33,-8.28
RouteID_e714d7f3-fed1-454f-b7b2-0d901bc28d47,145,195.55,202.69,-7.13,-3.65
RouteID_e716a63a-4973-415c-9bdb-abd2fb52c38f,79,98.09,80.01,18.08,18.43
RouteID_e71e3c25-0652-4647-9eb1-1a8218de6619,87,89.55,100.26,-10.71,-11.96
RouteID_e71f3bad-1b3f-48fb-a98b-ae7c305b8a79,155,137.55,131.66,5.89,4.28
RouteID_e7324182-f702-4bbe-a7bb-c6a58a3fd3bf,137,130.92,132.77,-1.84,-1.41
RouteID_e7389f9b-8528-47ab-8e92-b970be768fde,153,229.94,237.74,-7.81,-3.4
RouteID_e73d811b-b182-4baa-8fd4-47066acccab3,82,71.34,61.29,10.05,14.08
RouteID_e73f48a7-010b-4238-86e0-43b7676a51fd,124,121.02,107.54,13.48,11.13
RouteID_e7407307-44d1-493f-9ff0-0d9614dd31a7,156,188.64,197.97,-9.32,-4.94
RouteID_e76d12b8-901b-45b8-9ad6-dc62f984105e,162,173.66,181.2,-7.54,-4.34
RouteID_e76d133d-6d81-42e5-9f91-9c455b2ed429,59,67.83,61.56,6.27,9.24
RouteID_e7737d96-c89e-4619-9e3b-54fc2984ccae,65,81.26,76.67,4.59,5.64
RouteID_e77b696c-867e-439a-9591-62250e7c8951,189,252.5,218.29,34.21,13.55
RouteID_e787596d-c3f4-4292-aea7-9ceb4470845a,83,126.71,129.85,-3.15,-2.48
RouteID_e7924324-784d-4859-b120-1774fa09902a,134,152.24,155.46,-3.22,-2.12
RouteID_e7954802-951d-4343-9660-e80da1a9a581,160,193.9,207.79,-13.9,-7.17
RouteID_e79ea922-61bd-4e76-89d4-e889be0a10be,172,176.02,179.7,-3.68,-2.09
RouteID_e79ef17f-5d49-4ab7-88cb-52bb8d7d831a,181,249.9,278.96,-29.06,-11.63
RouteID_e7a76140-2d08-4e54-95b4-625bbeca549a,174,212.62,221.4,-8.77,-4.13
RouteID_e7b34225-9d3d-45d0-b6d1-9c207e513191,143,160.79,170.65,-9.86,-6.13
RouteID_e7bc4983-219c-4b28-a26a-1bc21ee6636d,134,157.12,149.36,7.77,4.94
RouteID_e7bceef0-724d-4ca6-b4be-c36361b132f2,141,168.81,191.79,-22.98,-13.61
RouteID_e7c60ed0-023d-42c5-a5ca-d173665b78a3,148,168.72,181.82,-13.1,-7.76
RouteID_e7cbb355-9cc1-4d41-b0ee-4084fac5df55,105,115.53,124.9,-9.37,-8.11
RouteID_e7d90bca-f04a-4502-bfb0-5914071b4712,140,180.82,176.4,4.42,2.44
RouteID_e7ebc223-b8b8-4bc0-8bc6-8871ff93b2a6,200,245.49,263.28,-17.79,-7.25
RouteID_e82411da-f7c8-46ae-8da6-ba84981edc80,126,131.86,124.49,7.37,5.59
RouteID_e824c330-2910-4d27-b3ec-3973e2d2fa32,166,181.81,184.19,-2.38,-1.31
RouteID_e8344812-c989-4853-9620-8e0913229dbe,166,178.53,182.26,-3.73,-2.09
RouteID_e84068de-6423-4fe2-8dc1-9b000d5aeb24,118,112.25,112.9,-0.64,-0.57
RouteID_e843e921-b8ad-4ee1-ab52-f08f24bc957e,196,230.55,248.84,-18.29,-7.93
